,id_anuncio,url,titulo,preco,condicao,qtd_vendida,marca,modelo,numero_peca,status
634,MLB1842414442,https://produto.mercadolivre.com.br/MLB-1842414442-tampa-caixa-bateria-fd-cargo-apos-2003-a-2005-98tu10a687-_JM#position=13&search_layout=stack&type=item&tracking_id=363b835f-05ae-477a-9d6c-b0c20f194112,Tampa Caixa Bateria Fd Cargo Apos 2003 A 2005 - 98tu10a687,"R$165,28",Ver os meios de pagamento,0.0,Reserplastic,000265,Não tem,OK
635,MLB1547938802,https://produto.mercadolivre.com.br/MLB-1547938802-tampa-bateriapequena1935-acello-712-914c-m-3885417303-_JM#position=21&search_layout=stack&type=item&tracking_id=363b835f-05ae-477a-9d6c-b0c20f194112,Tampa Bateria(pequena)1935 Acello 712 914c - M- 3885417303,R$166,Ver os meios de pagamento,0.0,MBR,Não tem,3885417303,OK
636,MLB1091118184,https://produto.mercadolivre.com.br/MLB-1091118184-reservatorio-radiador-xsarac4-20-16-vmotor-ew10a-ctampa-_JM#position=23&search_layout=stack&type=item&tracking_id=363b835f-05ae-477a-9d6c-b0c20f194112,"Reservatorio Radiador Xsara,c4 (2.0 16 V.motor Ew10a C.tampa","R$165,90",Ver os meios de pagamento,0.0,Flório,Não tem,15583...754,OK
637,MLB1547942719,https://produto.mercadolivre.com.br/MLB-1547942719-tampa-bateriapequena1935-acello-712-914c-m-3885417303-_JM#position=25&search_layout=stack&type=item&tracking_id=363b835f-05ae-477a-9d6c-b0c20f194112,Tampa Bateria(pequena)1935 Acello 712 914c - M- 3885417303,R$166,Ver os meios de pagamento,0.0,MBR,Não tem,3885417303,OK
638,MLB1819876795,https://produto.mercadolivre.com.br/MLB-1819876795-tampa-radiador-pajero-sport-1999-2000-2001-2002-2003-2004-05-_JM#position=34&search_layout=stack&type=item&tracking_id=c1a70b00-6fe6-4a92-a9e6-7b8ef5e55a70,Tampa Radiador Pajero Sport 1999 2000 2001 2002 2003 2004 05,R$168,Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,WILF85/26085,OK
639,MLB1897625974,https://produto.mercadolivre.com.br/MLB-1897625974-tampa-radiador-l200-2007-2008-2009-2010-2011-2012-2013-2014-_JM#position=46&search_layout=stack&type=item&tracking_id=c1a70b00-6fe6-4a92-a9e6-7b8ef5e55a70,Tampa Radiador L200 2007 2008 2009 2010 2011 2012 2013 2014,R$168,Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,F83/26083,OK
640,MLB1897625985,https://produto.mercadolivre.com.br/MLB-1897625985-tampa-radiador-honda-civic-2003-2004-2005-2006-2007-2008-09-_JM#position=47&search_layout=stack&type=item&tracking_id=c1a70b00-6fe6-4a92-a9e6-7b8ef5e55a70,Tampa Radiador Honda Civic 2003 2004 2005 2006 2007 2008 09,R$168,Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,WILL AUTO PARTS 26086/F86,OK
641,MLB1897625986,https://produto.mercadolivre.com.br/MLB-1897625986-tampa-radiador-nissan-tiida-2008-2009-2010-2011-2012-2013-_JM#position=48&search_layout=stack&type=item&tracking_id=c1a70b00-6fe6-4a92-a9e6-7b8ef5e55a70,Tampa Radiador Nissan Tiida 2008 2009 2010 2011 2012 2013,R$168,Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,00026083,OK
642,MLB2063159142,https://produto.mercadolivre.com.br/MLB-2063159142-tampa-reservatorio-radiador-peugeot-hoggar-2010-2011-2012-13-_JM#position=24&search_layout=stack&type=item&tracking_id=53f08ab3-4820-4f5b-b6f2-2f1f304dcb7a,Tampa Reservatório Radiador Peugeot Hoggar 2010 2011 2012 13,R$168,Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,N° ORIGINAL 1306E4 / 1306J5 - REF. TR5062 / F754 / TC9300,OK
643,MLB2063165306,https://produto.mercadolivre.com.br/MLB-2063165306-tampa-reservatorio-agua-march-2012-2013-2014-2015-2016-2017-_JM#position=25&search_layout=stack&type=item&tracking_id=53f08ab3-4820-4f5b-b6f2-2f1f304dcb7a,Tampa Reservatorio Agua March 2012 2013 2014 2015 2016 2017,R$168,Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,21712AZ60A,OK
644,MLB1924135999,https://produto.mercadolivre.com.br/MLB-1924135999-tampa-reservatorio-radiador-peugeot-hoggar-2010-2011-2012-13-_JM#position=4&search_layout=stack&type=item&tracking_id=9e6ecc34-bfe8-4136-8438-a86190cf6300,Tampa Reservatório Radiador Peugeot Hoggar 2010 2011 2012 13,R$168,Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,N° ORIGINAL 1306E4 / 1306J5 - REF. TR5062 / F754 / TC9300,OK
645,MLB1504970168,https://produto.mercadolivre.com.br/MLB-1504970168-tampa-comando-valvulas-cabecote-kia-besta-27-9397-_JM#position=16&search_layout=stack&type=item&tracking_id=360c01d9-3461-4b78-8b78-67124ea9d4c7,Tampa Comando Valvulas Cabeçote Kia Besta 2.7 (93/97),"R$168,88",Ver os meios de pagamento,0.0,TPD,Não tem,TP17530,OK
646,MLB1799985765,https://produto.mercadolivre.com.br/MLB-1799985765-tampa-reservatorio-original-peugeot-207-2004-2005-2006-_JM#position=28&search_layout=stack&type=item&tracking_id=360c01d9-3461-4b78-8b78-67124ea9d4c7,Tampa Reservatorio Original Peugeot-207 2004 2005 2006,"R$168,68",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,"2009,2008,2007,207ANOS:2010,2006,2005,2001...,2004,2003,2002",1306J5,OK
647,MLB1835645691,https://produto.mercadolivre.com.br/MLB-1835645691-tampa-reservatorio-original-peugeot-307-2006-_JM#position=6&search_layout=stack&type=item&tracking_id=8e89ca77-8a2e-40d8-abe9-c7dd617ee88f,Tampa Reservatorio Original Peugeot 307 2006,"R$168,68",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,"2009,2004...,307ANOS:2012,2008,2007,2006,2005,2011,2010",1306J5,OK
648,MLB1915841049,https://produto.mercadolivre.com.br/MLB-1915841049-tampa-reservatorio-agua-radiador-ranger-2017-16-15-14-13-12-_JM#position=21&search_layout=stack&type=item&tracking_id=8e89ca77-8a2e-40d8-abe9-c7dd617ee88f,Tampa Reservatorio Agua Radiador Ranger 2017 16 15 14 13 12,R$169,Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,DG9Z8100A,OK
649,MLB1986810833,https://produto.mercadolivre.com.br/MLB-1986810833-tampa-reservatorio-agua-radiador-civic-20012005-crv-200204-_JM#position=31&search_layout=stack&type=item&tracking_id=8e89ca77-8a2e-40d8-abe9-c7dd617ee88f,Tampa Reservatorio Agua Radiador Civic 2001/2005 Crv 2002/04,"R$168,50",Ver os meios de pagamento,0.0,Honda,Não tem,19109PH1620,FAZER
650,MLB1459922313,https://produto.mercadolivre.com.br/MLB-1459922313-caixa-radiador-vw-constellation-infeiror-invertido-direito-_JM#position=18&search_layout=stack&type=item&tracking_id=a8b7ea55-eda1-4319-8167-43db2d1fde77,Caixa Radiador Vw Constellation Infeiror Invertido Direito,"R$169,90",Ver os meios de pagamento,0.0,Volkswagen,Não tem,1157,FAZER
651,MLB1023506923,https://produto.mercadolivre.com.br/MLB-1023506923-caixa-radiador-omega-20-superior-furo-cebolo-_JM#position=19&search_layout=stack&type=item&tracking_id=a8b7ea55-eda1-4319-8167-43db2d1fde77,Caixa Radiador Omega 2.0 Superior Furo Cebolão,"R$169,90",Ver os meios de pagamento,0.0,RADIADORES BICKEL generico,Não tem,BICKEL SS587 - GM 254 ZEL,FAZER
