,id_anuncio,url,titulo,preco,condicao,qtd_vendida,marca,modelo,numero_peca,status
1268,MLB1205037215,https://produto.mercadolivre.com.br/MLB-1205037215-caixa-radiador-cherokee-40-59-93-97-sup-520-x-58-_JM#position=29&search_layout=stack&type=item&tracking_id=bbd198ea-3abb-4cad-9d28-254328a67df9,"Caixa Radiador Cherokee 4.0 / 5.9 93 / 97 Sup 52,0 X 5,8","R$289,90",Ver os meios de pagamento,0.0,RADIADORES BICKEL generico,Não tem,BICKEL in 1209 - ch 1603 zel,OK
1269,MLB779156157,https://produto.mercadolivre.com.br/MLB-779156157-caixa-radiador-audi-a4-passat-alemao-9601-inferior-413x48-_JM#position=46&search_layout=stack&type=item&tracking_id=bbd198ea-3abb-4cad-9d28-254328a67df9,Caixa Radiador Audi A4 Passat Alemao 96/01 - Inferior 413x48,R$290,Ver os meios de pagamento,0.0,RADIADORES BICKEL generico,SIMILAR ORIGINAL,BICKEL in 2302,OK
1270,MLB2011862649,https://produto.mercadolivre.com.br/MLB-2011862649-tampa-do-reservatorio-agua-corsa-celta-astra-vectra-original-_JM#position=9&search_layout=stack&type=item&tracking_id=f8baf9e1-6fac-4af6-b182-2dba46a8e2cf,Tampa Do Reservatório Água Corsa Celta Astra Vectra Original,"R$28,99",Ver os meios de pagamento,0.0,GM,Não tem,93326521,OK
1271,MLB1605215341,https://produto.mercadolivre.com.br/MLB-1605215341-tampa-reservatorio-novo-palio-stilo-punto-doblo-bravo-_JM#position=15&search_layout=stack&type=item&tracking_id=f8baf9e1-6fac-4af6-b182-2dba46a8e2cf,Tampa Reservatorio Novo Palio Stilo Punto Doblo Bravo,"R$28,35",Ver os meios de pagamento,0.0,MTA,Não tem,MTA5056000,OK
1272,MLB1586010798,https://produto.mercadolivre.com.br/MLB-1586010798-tampa-radiador-agua-topic-towner-asia-h100-hr-k2500-k2700-_JM#position=31&search_layout=stack&type=item&tracking_id=7d4d2229-ad8f-4832-8be1-72897c2a3e84,Tampa Radiador Água Topic Towner Ásia H100 Hr K2500 K2700,"R$28,90",Ver os meios de pagamento,0.0,0.9,Não tem,0.9 BAR,OK
1273,MLB1246772373,https://produto.mercadolivre.com.br/MLB-1246772373-caixa-radiador-audi-a4-a6-30-v6-2002448-x-49-_JM#position=39&search_layout=stack&type=item&tracking_id=ebb294fe-560c-421b-afda-992b4cfe9641,Caixa Radiador Audi A4 A6 3.0 V6 2002/..448 X 49,"R$290,90",Ver os meios de pagamento,0.0,RADIADORES BICKEL generico,Não tem,bickel IN 2308,OK
1274,MLB1911276468,https://produto.mercadolivre.com.br/MLB-1911276468-caixa-radiador-massey-275-283-290-sup-bocal-fino-para-grampo-_JM#position=40&search_layout=stack&type=item&tracking_id=ebb294fe-560c-421b-afda-992b4cfe9641,Caixa Radiador Massey 275 283 290 Sup Bocal Fino Para Grampo,"R$290,90",Ver os meios de pagamento,0.0,RADIADORES BICKEL generico,Não tem,BICKEL PE 5076 ZELUK,OK
1275,MLB1984702843,https://produto.mercadolivre.com.br/MLB-1984702843-caixa-do-radiador-mercede-benz-o500-com-pino-do-medio-pe-_JM#position=7&search_layout=stack&type=item&tracking_id=4bb812b1-8281-4919-abaa-a40a91df691b,Caixa Do Radiador Mercede Benz O500 Com Pino Do (medio / Pe,"R$292,22",Ver os meios de pagamento,0.0,PROCOOLER,Não tem,Não tem,OK
1276,MLB1981722820,https://produto.mercadolivre.com.br/MLB-1981722820-caixa-do-radiador-mercede-benz-o500-com-pino-do-medio-pe-_JM#position=24&search_layout=stack&type=item&tracking_id=4bb812b1-8281-4919-abaa-a40a91df691b,Caixa Do Radiador Mercede Benz O500 Com Pino Do (medio / Pe,"R$292,22",Ver os meios de pagamento,0.0,PROCOOLER,Não tem,Não tem,OK
1277,MLB1987854354,https://produto.mercadolivre.com.br/MLB-1987854354-tampa-reservatorio-expansao-berlingo-1998-1999-2000-_JM#position=28&search_layout=stack&type=item&tracking_id=4bb812b1-8281-4919-abaa-a40a91df691b,Tampa Reservatorio Expansao Berlingo 1998 1999 2000,"R$292,67",Ver os meios de pagamento,0.0,VERIFICAR NA PERGUNTA,Não tem,Não tem,OK
