,id_anuncio,url,titulo,preco,condicao,qtd_vendida,marca,modelo,numero_peca,status
3169,MLB1904495774,https://produto.mercadolivre.com.br/MLB-1904495774-tampa-do-radiador-2008-chevrolet-omega-fittipaldi-36-_JM#position=23&search_layout=stack&type=item&tracking_id=6fec87a9-2a46-4be4-8252-62a26623c7aa,,,,,,,,OK
3170,MLB1905482965,https://produto.mercadolivre.com.br/MLB-1905482965-caixa-de-radiador-superior-dodge-ram-2003-2004-2005-3228-_JM#position=24&search_layout=stack&type=item&tracking_id=6fec87a9-2a46-4be4-8252-62a26623c7aa,,,,,,,,OK
3171,MLB1537039180,https://produto.mercadolivre.com.br/MLB-1537039180-tampa-do-radiador-2008-2009-chevrolet-omega-fittipaldi-36-_JM#position=25&search_layout=stack&type=item&tracking_id=6fec87a9-2a46-4be4-8252-62a26623c7aa,,,,,,,,OK
3172,MLB1544582103,https://produto.mercadolivre.com.br/MLB-1544582103-tampa-do-radiador-2009-chevrolet-omega-fittipaldi-36-_JM#position=26&search_layout=stack&type=item&tracking_id=6fec87a9-2a46-4be4-8252-62a26623c7aa,,,,,,,,OK
3173,MLB1544582129,https://produto.mercadolivre.com.br/MLB-1544582129-tampa-do-radiador-2008-chevrolet-omega-fittipaldi-36-_JM#position=27&search_layout=stack&type=item&tracking_id=6fec87a9-2a46-4be4-8252-62a26623c7aa,,,,,,,,OK
3174,MLB2062533853,https://produto.mercadolivre.com.br/MLB-2062533853-caixa-radiador-of-1418-2009-2010-2011-_JM#position=28&search_layout=stack&type=item&tracking_id=6fec87a9-2a46-4be4-8252-62a26623c7aa,,,,,,,,OK
3175,MLB2062578928,https://produto.mercadolivre.com.br/MLB-2062578928-caixa-radiador-of-1722-2009-2010-2011-_JM#position=29&search_layout=stack&type=item&tracking_id=6fec87a9-2a46-4be4-8252-62a26623c7aa,,,,,,,,OK
3176,MLB2062591421,https://produto.mercadolivre.com.br/MLB-2062591421-caixa-radiador-l1622-eletrnico-2007-2008-2009-2010-2011-_JM#position=30&search_layout=stack&type=item&tracking_id=6fec87a9-2a46-4be4-8252-62a26623c7aa,,,,,,,,OK
3177,MLB2062540275,https://produto.mercadolivre.com.br/MLB-2062540275-caixa-radiador-2423-2007-2008-2009-_JM#position=31&search_layout=stack&type=item&tracking_id=6fec87a9-2a46-4be4-8252-62a26623c7aa,,,,,,,,OK
3178,MLB2062565978,https://produto.mercadolivre.com.br/MLB-2062565978-caixa-radiador-l1620-eletrnico-2007-2008-2009-2010-2011-_JM#position=32&search_layout=stack&type=item&tracking_id=6fec87a9-2a46-4be4-8252-62a26623c7aa,,,,,,,,FAZER
3179,MLB2049101407,https://produto.mercadolivre.com.br/MLB-2049101407-defletor-da-ventoinha-do-radiador-onix-2020-2021-2022-_JM#position=33&search_layout=stack&type=item&tracking_id=6fec87a9-2a46-4be4-8252-62a26623c7aa,,,,,,,,FAZER
3180,MLB2062545611,https://produto.mercadolivre.com.br/MLB-2062545611-caixa-radiador-s5-p-_JM#position=34&search_layout=stack&type=item&tracking_id=6fec87a9-2a46-4be4-8252-62a26623c7aa,,,,,,,,FAZER
