,id_anuncio,url,titulo,preco,condicao,qtd_vendida,marca,modelo,numero_peca,status
1585,MLB1512203677,https://produto.mercadolivre.com.br/MLB-1512203677-tampa-radiador-honda-civic-92-93-94-95-96-97-98-99-00-01-02-_JM#position=11&search_layout=stack&type=item&tracking_id=2bdeb2e5-ea5f-4486-a15f-df81d0bdbfa6,Tampa Radiador Honda Civic 92 93 94 95 96 97 98 99 00 01 02,R$42,Ver os meios de pagamento,0.0,TANCLICK,Não tem,TC7094,OK
1586,MLB2031634256,https://produto.mercadolivre.com.br/MLB-2031634256-tampa-reservartorio-agua-radiador-toro-compass-florio-_JM#position=33&search_layout=stack&type=item&tracking_id=2bdeb2e5-ea5f-4486-a15f-df81d0bdbfa6,Tampa Reservartorio Agua Radiador Toro Compass - Florio,"R$41,41",Ver os meios de pagamento,0.0,Florio,Não tem,F23781,OK
1587,MLB2036365693,https://produto.mercadolivre.com.br/MLB-2036365693-coxim-suporte-superior-radiador-ecosport-2013-_JM#position=36&search_layout=stack&type=item&tracking_id=2bdeb2e5-ea5f-4486-a15f-df81d0bdbfa6,Coxim Suporte Superior Radiador Ecosport 2013,"R$41,86",Ver os meios de pagamento,0.0,Ford,Ecosport,KItcoximesup,OK
1588,MLB2036365695,https://produto.mercadolivre.com.br/MLB-2036365695-coxim-suporte-superior-radiador-ford-ka-2017-_JM#position=31&search_layout=stack&type=item&tracking_id=f037488d-231e-4db8-90e0-904032210a36,Coxim Suporte Superior Radiador Ford Ka 2017,"R$41,86",Ver os meios de pagamento,0.0,Ford,Ka,KItcoximesup,OK
1589,MLB1729914069,https://produto.mercadolivre.com.br/MLB-1729914069-kit-tampa-metalica-do-reservatorio-de-agua-volks-69013130-_JM#position=46&search_layout=stack&type=item&tracking_id=f037488d-231e-4db8-90e0-904032210a36,Kit Tampa Metálica Do Reservatorio De Água Volks 690/13.130,R$42,Ver os meios de pagamento,0.0,ROCHE,Não tem,182.500/182.504,OK
1590,MLB2036398041,https://produto.mercadolivre.com.br/MLB-2036398041-coxim-suporte-superior-radiador-ford-ka-2016-_JM#position=36&search_layout=stack&type=item&tracking_id=bc7d9bfa-dcbb-4d92-8251-2fe1603b9d37,Coxim Suporte Superior Radiador Ford Ka 2016,"R$41,86",Ver os meios de pagamento,0.0,Ford,Ka,KItcoximesup,OK
1591,MLB2036410875,https://produto.mercadolivre.com.br/MLB-2036410875-coxim-suporte-superior-radiador-ford-ka-2015-_JM#position=37&search_layout=stack&type=item&tracking_id=bc7d9bfa-dcbb-4d92-8251-2fe1603b9d37,,,,,,,,OK
1592,MLB1874310515,https://produto.mercadolivre.com.br/MLB-1874310515-tampa-do-reservatorio-agua-new-fiesta-2010-2011-2012-2013-_JM#position=42&search_layout=stack&type=item&tracking_id=bc7d9bfa-dcbb-4d92-8251-2fe1603b9d37,,,,,,,,OK
1593,MLB2036385135,https://produto.mercadolivre.com.br/MLB-2036385135-coxim-suporte-superior-radiador-ford-ka-2021-_JM#position=48&search_layout=stack&type=item&tracking_id=bc7d9bfa-dcbb-4d92-8251-2fe1603b9d37,Coxim Suporte Superior Radiador Ford Ka 2021,"R$41,86",Ver os meios de pagamento,0.0,Ford,Ka,KItcoximesup,OK
1594,MLB2036391566,https://produto.mercadolivre.com.br/MLB-2036391566-coxim-suporte-superior-radiador-ford-ka-2015-em-diante-_JM#position=49&search_layout=stack&type=item&tracking_id=bc7d9bfa-dcbb-4d92-8251-2fe1603b9d37,Coxim Suporte Superior Radiador Ford Ka 2015 Em Diante,"R$41,86",Ver os meios de pagamento,0.0,Ford,Ka,KItcoximesup,OK
