,id_anuncio,url,titulo,preco,condicao,qtd_vendida,marca,modelo,numero_peca,status
317,MLB1928903649,https://produto.mercadolivre.com.br/MLB-1928903649-tampa-reservatorio-do-agua-ford-explorer-40-f4tz8100b-_JM#position=45&search_layout=stack&type=item&tracking_id=abb2d8cb-49e2-47d9-8540-f56f9f469443,Tampa Reservatório Do Água Ford Explorer 4.0 - F4tz8100b,"R$108,99",Ver os meios de pagamento,0.0,RIBPEÇAS DISTRIBUIDORA,Não tem,F4TZ8100B,OK
318,MLB1971374060,https://produto.mercadolivre.com.br/MLB-1971374060-tampa-radiador-ranger-2002-2003-01-00-99-98-97-96-95-02-03-_JM#position=47&search_layout=stack&type=item&tracking_id=abb2d8cb-49e2-47d9-8540-f56f9f469443,Tampa Radiador Ranger 2002 2003 01 00 99 98 97 96 95 02 03,"R$108,92",Ver os meios de pagamento,0.0,Ford,Não tem,524-255,OK
319,MLB1928900724,https://produto.mercadolivre.com.br/MLB-1928900724-tampa-do-reservatorio-de-agua-mustang-taurus-f4tz8100b-_JM#position=51&search_layout=stack&type=item&tracking_id=abb2d8cb-49e2-47d9-8540-f56f9f469443,Tampa Do Reservatório De Água Mustang Taurus - F4tz8100b,"R$108,99",Ver os meios de pagamento,0.0,RIBPEÇAS DISTRIBUIDORA,Não tem,F4TZ8100B,OK
320,MLB1829749589,https://produto.mercadolivre.com.br/MLB-1829749589-tampa-reservatorio-expanso-escort-19972003-tc6300-_JM#position=3&search_layout=stack&type=item&tracking_id=42d32587-2cc9-475d-aefe-f4b876c978d9,Tampa Reservatório Expansão Escort 1997\2003 Tc6300,"R$108,66",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,TC6300,OK
321,MLB1829759709,https://produto.mercadolivre.com.br/MLB-1829759709-tampa-reservatorio-radiador-fiesta-20022007-a-_JM#position=4&search_layout=stack&type=item&tracking_id=42d32587-2cc9-475d-aefe-f4b876c978d9,Tampa Reservatório Radiador Fiesta 2002\2007 #a,"R$108,66",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,TC6300,OK
322,MLB1833550301,https://produto.mercadolivre.com.br/MLB-1833550301-tampa-reservatorio-gasolina-palio-2002-2004-2005-2006-a-2012-_JM#position=5&search_layout=stack&type=item&tracking_id=42d32587-2cc9-475d-aefe-f4b876c978d9,Tampa Reservatório Gasolina Palio 2002 2004 2005 2006 A 2012,"R$108,32",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,TR-5123,OK
323,MLB1938370699,https://produto.mercadolivre.com.br/MLB-1938370699-tampa-reservatorio-gasolina-palio-weekend-2003-2004-a-2015-_JM#position=14&search_layout=stack&type=item&tracking_id=42d32587-2cc9-475d-aefe-f4b876c978d9,Tampa Reservatório Gasolina Palio Weekend 2003 2004 A 2015,"R$108,32",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,TR-5123,OK
324,MLB1912022498,https://produto.mercadolivre.com.br/MLB-1912022498-tampa-do-radiador-opala-caravan-6cc-19851992-s10-blazer-_JM#position=32&search_layout=stack&type=item&tracking_id=42d32587-2cc9-475d-aefe-f4b876c978d9,Tampa Do Radiador Opala Caravan 6cc 1985\1992 - S10 \ Blazer,"R$108,92",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,R-5018,OK
325,MLB1908642786,https://produto.mercadolivre.com.br/MLB-1908642786-tampa-reservatorio-gasolina-fiat-novo-palio-novo-uno-todos-_JM#position=33&search_layout=stack&type=item&tracking_id=42d32587-2cc9-475d-aefe-f4b876c978d9,Tampa Reservatório Gasolina Fiat Novo Palio \ Novo Uno Todos,"R$108,32",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,TR-5123,OK
326,MLB1506705468,https://produto.mercadolivre.com.br/MLB-1506705468-caixa-superior-radiador-captiva-20101112131415161718-_JM#position=35&search_layout=stack&type=item&tracking_id=8ffe4769-8093-4bd0-a34d-d41c6c8a7f67,Caixa Superior Radiador Captiva 2010/11/12/13/14/15/16/17/18,"R$109,50",Ver os meios de pagamento,0.0,Chevrolet,Não tem,JOT778...16,OK
