,id_anuncio,url,titulo,preco,condicao,qtd_vendida,marca,modelo,numero_peca,status
16358,MLB1985603194,https://produto.mercadolivre.com.br/MLB-1985603194-bico-injetor-fiat-tempra-20-16v-gol-gti-20-16v-iw174-jogo-_JM#position=17&search_layout=stack&type=item&tracking_id=86fb78f4-8c65-4dc8-a7da-7b28dbe6355d,,,,,,,,OK
16359,MLB1914513787,https://produto.mercadolivre.com.br/MLB-1914513787-jogo-bico-injetor-corsa-celta-10-8v-1999-2000-2001-2002-_JM#position=18&search_layout=stack&type=item&tracking_id=86fb78f4-8c65-4dc8-a7da-7b28dbe6355d,,,,,,,,OK
16360,MLB923143145,https://produto.mercadolivre.com.br/MLB-923143145-jg-bico-injetor-dlla140p594-9430084755-cummins-novo-_JM#position=19&search_layout=stack&type=item&tracking_id=86fb78f4-8c65-4dc8-a7da-7b28dbe6355d,,,,,,,,OK
16361,MLB1346881456,https://produto.mercadolivre.com.br/MLB-1346881456-l229pbc-bico-injetor-delphi-_JM#position=20&search_layout=stack&type=item&tracking_id=86fb78f4-8c65-4dc8-a7da-7b28dbe6355d,,,,,,,,OK
16362,MLB871309205,https://produto.mercadolivre.com.br/MLB-871309205-came-comando-1466111647-bosch-_JM#position=21&search_layout=stack&type=item&tracking_id=86fb78f4-8c65-4dc8-a7da-7b28dbe6355d,,,,,,,,OK
16363,MLB1509387471,https://produto.mercadolivre.com.br/MLB-1509387471-6801148-jg-bico-injetor-tc55-tc56-tc57-_JM#position=22&search_layout=stack&type=item&tracking_id=86fb78f4-8c65-4dc8-a7da-7b28dbe6355d,,,,,,,,OK
16364,MLB1581797419,https://produto.mercadolivre.com.br/MLB-1581797419-33426-bico-injetor-valtra-800-sdlla152m33426-_JM#position=23&search_layout=stack&type=item&tracking_id=86fb78f4-8c65-4dc8-a7da-7b28dbe6355d,,,,,,,,OK
16365,MLB2028817716,https://produto.mercadolivre.com.br/MLB-2028817716-dlla137p608-jg-6-bico-injetor-16180-16210-9430084758-_JM#position=24&search_layout=stack&type=item&tracking_id=86fb78f4-8c65-4dc8-a7da-7b28dbe6355d,,,,,,,,OK
16366,MLB1564770495,https://produto.mercadolivre.com.br/MLB-1564770495-dsla150p520-jg-bico-injetor-_JM#position=25&search_layout=stack&type=item&tracking_id=86fb78f4-8c65-4dc8-a7da-7b28dbe6355d,,,,,,,,OK
16367,MLB2075930299,https://produto.mercadolivre.com.br/MLB-2075930299-9430084742-jg-6-bico-injetor-dlla154p332-_JM#position=26&search_layout=stack&type=item&tracking_id=86fb78f4-8c65-4dc8-a7da-7b28dbe6355d,,,,,,,,OK
